1.274362257099491691e+00,1.262120886535186504e+00,1.263168521039712999e+00,1.257069837679534841e+00,1.250770158664785026e+00,1.244760304187890076e+00,1.237329532858717052e+00,1.230234530410933891e+00,1.225864207460393152e+00,1.216447256094265628e+00,1.171950314711864394e+00
6.913247160918180312e-02,6.155647520394619265e-02,7.989732520085279788e-02,8.245287888159964773e-02,8.362958450394880616e-02,8.341325253915669868e-02,8.350888324268880558e-02,8.541184282403598005e-02,8.826818495276075871e-02,9.078736721420341271e-02,1.061276774135043871e-01
9.643000000000000460e-01,1.582000000000000073e+00,2.507000000000000117e+00,3.979000000000000092e+00,6.304000000000000270e+00,9.999000000000000554e+00,1.584999999999999964e+01,2.512000000000000099e+01,3.981000000000000227e+01,6.310000000000000142e+01,1.000000000000000000e+02
