1.500000000000000000e+02,2.500000000000000000e+02,3.500000000000000000e+02,7.500000000000000000e+01
1.072023854092940764e+00,1.013210114707801646e+00,1.136205589214820844e+00,1.330736758147581078e+00
5.870752911186413736e-02,3.516474715117751115e-02,6.530026790429334371e-02,1.615215081419887067e-01
