1.000000000000000000e+02,1.250000000000000000e+02,1.750000000000000000e+02,2.500000000000000000e+02,5.000000000000000000e+01,7.500000000000000000e+01
1.272024560118951986e-01,4.252564509707649210e-01,1.007323414886605928e+00,1.820550076998122435e+00,4.212984365588804958e-01,1.720302472380277614e-01
4.915174251966693622e-03,1.699226636808201518e-02,2.927031183855328608e-02,4.343188370270777837e-02,1.351929374349824381e-02,8.538948054795807846e-03
